site_name,date,time_created,time_updated,id,doi,date_accessed,instrument,type,units,surveyors,latitude,longitude,northing,easting,elevation,utm_zone,geom,time,depth,site_id,bottom_depth,comments,sample_a,sample_b,sample_c,value
Grand Mesa,2020-02-06,2021-06-01 18:43:29.765252+00:00,,14378,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IRIS,specific_surface_area,,Céline Vargel,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:35:00-06:00,44.0,2N13,,,,,,14.66
Grand Mesa,2020-02-06,2021-06-01 18:43:29.763834+00:00,,14377,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IRIS,specific_surface_area,,Céline Vargel,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:35:00-06:00,49.0,2N13,,,,,,15.07
Grand Mesa,2020-02-06,2021-06-01 18:43:29.994362+00:00,,14490,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-15-01US,specific_surface_area,,Kehan Yang,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:20:00-06:00,49.0,2N13,,,,,,13.1
Grand Mesa,2020-02-06,2021-06-01 18:43:29.762165+00:00,,14376,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IRIS,specific_surface_area,,Céline Vargel,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:35:00-06:00,54.0,2N13,,,,,,11.94
Grand Mesa,2020-02-06,2021-06-01 18:43:29.992755+00:00,,14489,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-15-01US,specific_surface_area,,Kehan Yang,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:20:00-06:00,54.0,2N13,,,,,,11.3
Grand Mesa,2020-02-06,2021-06-01 18:43:29.760761+00:00,,14375,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IRIS,specific_surface_area,,Céline Vargel,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:35:00-06:00,59.0,2N13,,,,,,12.71
Grand Mesa,2020-02-06,2021-06-01 18:43:29.990891+00:00,,14488,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-15-01US,specific_surface_area,,Kehan Yang,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:20:00-06:00,59.0,2N13,,,,,,11.1
Grand Mesa,2020-02-06,2021-06-01 18:43:29.988940+00:00,,14487,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-15-01US,specific_surface_area,,Kehan Yang,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:20:00-06:00,64.0,2N13,,,,,,11.1
Grand Mesa,2020-02-06,2021-06-01 18:43:29.759276+00:00,,14374,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IRIS,specific_surface_area,,Céline Vargel,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:35:00-06:00,64.0,2N13,,,,,,13.5
Grand Mesa,2020-02-06,2021-06-01 18:43:29.987065+00:00,,14486,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-15-01US,specific_surface_area,,Kehan Yang,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:20:00-06:00,69.0,2N13,,,,,,14.9
Grand Mesa,2020-02-06,2021-06-01 18:43:29.757651+00:00,,14373,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IRIS,specific_surface_area,,Céline Vargel,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:35:00-06:00,69.0,2N13,,,,,,17.39
